('BlackBerry', 'hero1379'),{'model': 'hero1379', 'GPS': 'no', 'frontcamera': '2', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '15275', 'thickness': '23', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '19'}
('BlackBerry', 'hero4268'),{'model': 'hero4268', 'GPS': 'no', 'frontcamera': '6', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '17777', 'thickness': '14', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '14'}
('BlackBerry', 'lumia3075'),{'model': 'lumia3075', 'GPS': 'no', 'frontcamera': '3', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '14941', 'thickness': '21', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '12'}
('BlackBerry', 'hero733'),{'model': 'hero733', 'GPS': 'no', 'frontcamera': '18', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '36692', 'thickness': '16', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '8'}
('BlackBerry', 'hero3700'),{'model': 'hero3700', 'GPS': 'yes', 'frontcamera': '12', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '3110', 'thickness': '24', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '12'}
('BlackBerry', 'blackberry4044'),{'model': 'blackberry4044', 'GPS': 'no', 'frontcamera': '1', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '23741', 'thickness': '20', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '21'}
('BlackBerry', 'blackberry855'),{'model': 'blackberry855', 'GPS': 'no', 'frontcamera': '9', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '4077', 'thickness': '22', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '10'}
('BlackBerry', 'hero3771'),{'model': 'hero3771', 'GPS': 'yes', 'frontcamera': '20', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '29221', 'thickness': '12', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '24'}
('BlackBerry', 'lumia2531'),{'model': 'lumia2531', 'GPS': 'no', 'frontcamera': '18', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '11046', 'thickness': '28', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '17'}
('BlackBerry', 'blackberry597'),{'model': 'blackberry597', 'GPS': 'yes', 'frontcamera': '11', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '23901', 'thickness': '20', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '22'}
('BlackBerry', 'blackberry4176'),{'model': 'blackberry4176', 'GPS': 'no', 'frontcamera': '13', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '27553', 'thickness': '16', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '11'}
('BlackBerry', 'lumia2802'),{'model': 'lumia2802', 'GPS': 'no', 'frontcamera': '6', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '10081', 'thickness': '12', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '15'}
('BlackBerry', 'hero3482'),{'model': 'hero3482', 'GPS': 'no', 'frontcamera': '20', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '35551', 'thickness': '22', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '10'}
('BlackBerry', 'hero312'),{'model': 'hero312', 'GPS': 'yes', 'frontcamera': '4', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '29498', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '13'}
('BlackBerry', 'blackberry3170'),{'model': 'blackberry3170', 'GPS': 'yes', 'frontcamera': '3', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '14032', 'thickness': '18', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '23'}
('BlackBerry', 'blackberry1191'),{'model': 'blackberry1191', 'GPS': 'yes', 'frontcamera': '19', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '31833', 'thickness': '12', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '9'}
('BlackBerry', 'lumia560'),{'model': 'lumia560', 'GPS': 'no', 'frontcamera': '3', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '15283', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '24'}
('BlackBerry', 'blackberry4148'),{'model': 'blackberry4148', 'GPS': 'no', 'frontcamera': '8', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '4121', 'thickness': '27', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '16'}
('BlackBerry', 'blackberry917'),{'model': 'blackberry917', 'GPS': 'no', 'frontcamera': '2', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '11230', 'thickness': '18', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '8'}
('BlackBerry', 'lumia3957'),{'model': 'lumia3957', 'GPS': 'no', 'frontcamera': '12', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '13440', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '29'}
('BlackBerry', 'hero4462'),{'model': 'hero4462', 'GPS': 'no', 'frontcamera': '1', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '10654', 'thickness': '19', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '14'}
('BlackBerry', 'lumia3025'),{'model': 'lumia3025', 'GPS': 'no', 'frontcamera': '19', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '9193', 'thickness': '14', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '16'}
('BlackBerry', 'N1061'),{'model': 'N1061', 'GPS': 'no', 'frontcamera': '13', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '38887', 'thickness': '11', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '20'}
('BlackBerry', 'lumia3930'),{'model': 'lumia3930', 'GPS': 'no', 'frontcamera': '12', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '15975', 'thickness': '18', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '29'}
('BlackBerry', 'blackberry1877'),{'model': 'blackberry1877', 'GPS': 'no', 'frontcamera': '2', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '8094', 'thickness': '11', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '25'}
('BlackBerry', 'hero3918'),{'model': 'hero3918', 'GPS': 'no', 'frontcamera': '20', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '8674', 'thickness': '20', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '30'}
('BlackBerry', 'hero2035'),{'model': 'hero2035', 'GPS': 'no', 'frontcamera': '6', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '11849', 'thickness': '15', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '6'}
('BlackBerry', 'N2483'),{'model': 'N2483', 'GPS': 'no', 'frontcamera': '6', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '15075', 'thickness': '14', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '23'}
('BlackBerry', 'hero3233'),{'model': 'hero3233', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '17691', 'thickness': '10', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '20'}
('BlackBerry', 'lumia2035'),{'model': 'lumia2035', 'GPS': 'yes', 'frontcamera': '1', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '9923', 'thickness': '19', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '28'}
('BlackBerry', 'hero2519'),{'model': 'hero2519', 'GPS': 'no', 'frontcamera': '5', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '35043', 'thickness': '27', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '8'}
('BlackBerry', 'hero2501'),{'model': 'hero2501', 'GPS': 'yes', 'frontcamera': '16', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '27152', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '9'}
('BlackBerry', 'hero336'),{'model': 'hero336', 'GPS': 'yes', 'frontcamera': '18', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '13384', 'thickness': '24', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '6'}
('BlackBerry', 'N2640'),{'model': 'N2640', 'GPS': 'no', 'frontcamera': '13', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '3612', 'thickness': '28', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '18'}
('BlackBerry', 'lumia964'),{'model': 'lumia964', 'GPS': 'yes', 'frontcamera': '19', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '25061', 'thickness': '13', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '13'}
('BlackBerry', 'N701'),{'model': 'N701', 'GPS': 'yes', 'frontcamera': '17', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '31441', 'thickness': '28', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '29'}
('BlackBerry', 'lumia2259'),{'model': 'lumia2259', 'GPS': 'yes', 'frontcamera': '9', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '21178', 'thickness': '24', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '5'}
('BlackBerry', 'N3352'),{'model': 'N3352', 'GPS': 'yes', 'frontcamera': '12', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '36097', 'thickness': '15', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '15'}
('BlackBerry', 'blackberry2134'),{'model': 'blackberry2134', 'GPS': 'no', 'frontcamera': '0', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '14241', 'thickness': '12', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '6'}
('BlackBerry', 'N4260'),{'model': 'N4260', 'GPS': 'yes', 'frontcamera': '5', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '27432', 'thickness': '22', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '23'}
('BlackBerry', 'N2353'),{'model': 'N2353', 'GPS': 'no', 'frontcamera': '13', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '19367', 'thickness': '11', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '24'}
('BlackBerry', 'hero963'),{'model': 'hero963', 'GPS': 'no', 'frontcamera': '12', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '24383', 'thickness': '16', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '24'}
('BlackBerry', 'lumia1183'),{'model': 'lumia1183', 'GPS': 'no', 'frontcamera': '18', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '6530', 'thickness': '12', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '17'}
('BlackBerry', 'blackberry3838'),{'model': 'blackberry3838', 'GPS': 'no', 'frontcamera': '7', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '24445', 'thickness': '29', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '21'}
('BlackBerry', 'N3910'),{'model': 'N3910', 'GPS': 'no', 'frontcamera': '7', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '17300', 'thickness': '16', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '21'}
('BlackBerry', 'lumia2331'),{'model': 'lumia2331', 'GPS': 'no', 'frontcamera': '12', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '38958', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '22'}
('BlackBerry', 'hero3882'),{'model': 'hero3882', 'GPS': 'no', 'frontcamera': '3', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '14012', 'thickness': '22', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '15'}
('BlackBerry', 'hero3303'),{'model': 'hero3303', 'GPS': 'no', 'frontcamera': '7', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '5589', 'thickness': '22', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '24'}
('BlackBerry', 'hero2758'),{'model': 'hero2758', 'GPS': 'yes', 'frontcamera': '19', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '23854', 'thickness': '27', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '10'}
('BlackBerry', 'lumia1963'),{'model': 'lumia1963', 'GPS': 'yes', 'frontcamera': '15', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '19169', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '17'}
('BlackBerry', 'N4222'),{'model': 'N4222', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '26578', 'thickness': '24', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '24'}
('BlackBerry', 'lumia1275'),{'model': 'lumia1275', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '25260', 'thickness': '27', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '27'}
('BlackBerry', 'N3984'),{'model': 'N3984', 'GPS': 'no', 'frontcamera': '8', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '10130', 'thickness': '13', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '22'}
('BlackBerry', 'lumia2003'),{'model': 'lumia2003', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '29191', 'thickness': '18', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '25'}
('BlackBerry', 'hero3015'),{'model': 'hero3015', 'GPS': 'no', 'frontcamera': '18', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '12887', 'thickness': '12', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '25'}
('BlackBerry', 'blackberry3947'),{'model': 'blackberry3947', 'GPS': 'yes', 'frontcamera': '4', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '24632', 'thickness': '21', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '26'}
('BlackBerry', 'hero400'),{'model': 'hero400', 'GPS': 'yes', 'frontcamera': '10', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '10428', 'thickness': '23', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '14'}
('BlackBerry', 'hero2055'),{'model': 'hero2055', 'GPS': 'no', 'frontcamera': '14', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '26999', 'thickness': '10', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '18'}
('BlackBerry', 'hero2069'),{'model': 'hero2069', 'GPS': 'no', 'frontcamera': '18', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '9583', 'thickness': '23', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '27'}
('BlackBerry', 'hero3738'),{'model': 'hero3738', 'GPS': 'yes', 'frontcamera': '18', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '20953', 'thickness': '25', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '20'}
('BlackBerry', 'N1719'),{'model': 'N1719', 'GPS': 'yes', 'frontcamera': '16', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '1412', 'thickness': '10', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '18'}
('BlackBerry', 'hero3468'),{'model': 'hero3468', 'GPS': 'no', 'frontcamera': '10', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '27031', 'thickness': '10', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '7'}
('BlackBerry', 'lumia4276'),{'model': 'lumia4276', 'GPS': 'no', 'frontcamera': '11', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '23925', 'thickness': '22', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '7'}
('BlackBerry', 'hero3123'),{'model': 'hero3123', 'GPS': 'no', 'frontcamera': '9', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '17417', 'thickness': '19', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '15'}
('BlackBerry', 'hero3973'),{'model': 'hero3973', 'GPS': 'yes', 'frontcamera': '3', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '1631', 'thickness': '19', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '22'}
('BlackBerry', 'blackberry3641'),{'model': 'blackberry3641', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '5750', 'thickness': '11', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '16'}
('BlackBerry', 'hero1526'),{'model': 'hero1526', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '34869', 'thickness': '17', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '10'}
('BlackBerry', 'hero326'),{'model': 'hero326', 'GPS': 'yes', 'frontcamera': '12', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '28002', 'thickness': '24', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '29'}
('BlackBerry', 'hero3092'),{'model': 'hero3092', 'GPS': 'no', 'frontcamera': '3', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '23454', 'thickness': '20', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '23'}
('BlackBerry', 'hero3444'),{'model': 'hero3444', 'GPS': 'yes', 'frontcamera': '9', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '11277', 'thickness': '26', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '21'}
('BlackBerry', 'hero285'),{'model': 'hero285', 'GPS': 'no', 'frontcamera': '9', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '7934', 'thickness': '30', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '8'}
('BlackBerry', 'blackberry3871'),{'model': 'blackberry3871', 'GPS': 'no', 'frontcamera': '19', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '16774', 'thickness': '10', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '22'}
('BlackBerry', 'lumia1660'),{'model': 'lumia1660', 'GPS': 'yes', 'frontcamera': '10', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '26329', 'thickness': '26', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '13'}
('BlackBerry', 'lumia3356'),{'model': 'lumia3356', 'GPS': 'yes', 'frontcamera': '19', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '2100', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '27'}
('BlackBerry', 'lumia284'),{'model': 'lumia284', 'GPS': 'no', 'frontcamera': '10', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '27344', 'thickness': '18', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '13'}
('BlackBerry', 'hero4314'),{'model': 'hero4314', 'GPS': 'yes', 'frontcamera': '10', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '29728', 'thickness': '22', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '26'}
('BlackBerry', 'hero2597'),{'model': 'hero2597', 'GPS': 'yes', 'frontcamera': '11', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '1971', 'thickness': '24', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '30'}
('BlackBerry', 'blackberry1994'),{'model': 'blackberry1994', 'GPS': 'yes', 'frontcamera': '9', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '17750', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '26'}
('BlackBerry', 'N4418'),{'model': 'N4418', 'GPS': 'yes', 'frontcamera': '0', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '21289', 'thickness': '15', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '25'}
('BlackBerry', 'hero2679'),{'model': 'hero2679', 'GPS': 'no', 'frontcamera': '16', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '26998', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '6'}
('BlackBerry', 'N3536'),{'model': 'N3536', 'GPS': 'yes', 'frontcamera': '11', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '16463', 'thickness': '10', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '15'}
('BlackBerry', 'N582'),{'model': 'N582', 'GPS': 'no', 'frontcamera': '3', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '12613', 'thickness': '12', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '19'}
('BlackBerry', 'hero305'),{'model': 'hero305', 'GPS': 'yes', 'frontcamera': '5', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '7735', 'thickness': '24', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '10'}
('BlackBerry', 'hero3648'),{'model': 'hero3648', 'GPS': 'no', 'frontcamera': '7', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '11335', 'thickness': '22', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '18'}
('BlackBerry', 'hero1748'),{'model': 'hero1748', 'GPS': 'no', 'frontcamera': '20', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '30377', 'thickness': '16', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '12'}
