('Lg', 'hero2806'),{'model': 'hero2806', 'GPS': 'yes', 'frontcamera': '16', 'rearcamera': '0', 'company': 'Lg', 'price': '12471', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '11'}
('Lg', 'lumia446'),{'model': 'lumia446', 'GPS': 'no', 'frontcamera': '11', 'rearcamera': '4', 'company': 'Lg', 'price': '32990', 'thickness': '28', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '20'}
('Lg', 'lumia2812'),{'model': 'lumia2812', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '0', 'company': 'Lg', 'price': '35253', 'thickness': '28', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '23'}
('Lg', 'hero132'),{'model': 'hero132', 'GPS': 'yes', 'frontcamera': '15', 'rearcamera': '4', 'company': 'Lg', 'price': '31055', 'thickness': '10', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '20'}
('Lg', 'blackberry3982'),{'model': 'blackberry3982', 'GPS': 'yes', 'frontcamera': '5', 'rearcamera': '5', 'company': 'Lg', 'price': '9798', 'thickness': '23', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '11'}
('Lg', 'hero4033'),{'model': 'hero4033', 'GPS': 'no', 'frontcamera': '0', 'rearcamera': '2', 'company': 'Lg', 'price': '28409', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '25'}
('Lg', 'N2140'),{'model': 'N2140', 'GPS': 'yes', 'frontcamera': '19', 'rearcamera': '1', 'company': 'Lg', 'price': '8392', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '28'}
('Lg', 'lumia1548'),{'model': 'lumia1548', 'GPS': 'yes', 'frontcamera': '12', 'rearcamera': '0', 'company': 'Lg', 'price': '5232', 'thickness': '23', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '9'}
('Lg', 'blackberry4214'),{'model': 'blackberry4214', 'GPS': 'no', 'frontcamera': '12', 'rearcamera': '3', 'company': 'Lg', 'price': '32048', 'thickness': '18', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '15'}
('Lg', 'blackberry4545'),{'model': 'blackberry4545', 'GPS': 'no', 'frontcamera': '19', 'rearcamera': '3', 'company': 'Lg', 'price': '34050', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '22'}
('Lg', 'lumia3623'),{'model': 'lumia3623', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '2', 'company': 'Lg', 'price': '39617', 'thickness': '15', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '21'}
('Lg', 'blackberry1555'),{'model': 'blackberry1555', 'GPS': 'no', 'frontcamera': '7', 'rearcamera': '1', 'company': 'Lg', 'price': '21543', 'thickness': '22', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '17'}
('Lg', 'hero939'),{'model': 'hero939', 'GPS': 'yes', 'frontcamera': '19', 'rearcamera': '1', 'company': 'Lg', 'price': '28390', 'thickness': '26', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '14'}
('Lg', 'hero989'),{'model': 'hero989', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '5', 'company': 'Lg', 'price': '35471', 'thickness': '15', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '18'}
('Lg', 'hero3389'),{'model': 'hero3389', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '3', 'company': 'Lg', 'price': '30536', 'thickness': '29', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '6'}
('Lg', 'lumia912'),{'model': 'lumia912', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '0', 'company': 'Lg', 'price': '11526', 'thickness': '18', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '16'}
('Lg', 'hero3521'),{'model': 'hero3521', 'GPS': 'yes', 'frontcamera': '15', 'rearcamera': '4', 'company': 'Lg', 'price': '17855', 'thickness': '11', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '22'}
('Lg', 'blackberry1450'),{'model': 'blackberry1450', 'GPS': 'no', 'frontcamera': '3', 'rearcamera': '0', 'company': 'Lg', 'price': '20711', 'thickness': '17', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '17'}
('Lg', 'lumia2438'),{'model': 'lumia2438', 'GPS': 'yes', 'frontcamera': '2', 'rearcamera': '4', 'company': 'Lg', 'price': '20493', 'thickness': '20', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '18'}
('Lg', 'blackberry636'),{'model': 'blackberry636', 'GPS': 'yes', 'frontcamera': '18', 'rearcamera': '2', 'company': 'Lg', 'price': '25300', 'thickness': '26', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '5'}
('Lg', 'blackberry3421'),{'model': 'blackberry3421', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '0', 'company': 'Lg', 'price': '23646', 'thickness': '19', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '8'}
('Lg', 'hero2660'),{'model': 'hero2660', 'GPS': 'yes', 'frontcamera': '7', 'rearcamera': '2', 'company': 'Lg', 'price': '12999', 'thickness': '15', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '27'}
('Lg', 'N3944'),{'model': 'N3944', 'GPS': 'yes', 'frontcamera': '2', 'rearcamera': '2', 'company': 'Lg', 'price': '39016', 'thickness': '18', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '26'}
('Lg', 'hero3192'),{'model': 'hero3192', 'GPS': 'no', 'frontcamera': '19', 'rearcamera': '3', 'company': 'Lg', 'price': '19312', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '6'}
('Lg', 'lumia1167'),{'model': 'lumia1167', 'GPS': 'yes', 'frontcamera': '19', 'rearcamera': '1', 'company': 'Lg', 'price': '29434', 'thickness': '17', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '26'}
('Lg', 'hero3021'),{'model': 'hero3021', 'GPS': 'no', 'frontcamera': '11', 'rearcamera': '2', 'company': 'Lg', 'price': '18678', 'thickness': '20', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '12'}
('Lg', 'N1156'),{'model': 'N1156', 'GPS': 'no', 'frontcamera': '16', 'rearcamera': '4', 'company': 'Lg', 'price': '31508', 'thickness': '25', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '12'}
('Lg', 'blackberry2385'),{'model': 'blackberry2385', 'GPS': 'yes', 'frontcamera': '5', 'rearcamera': '0', 'company': 'Lg', 'price': '28338', 'thickness': '26', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '25'}
('Lg', 'blackberry755'),{'model': 'blackberry755', 'GPS': 'yes', 'frontcamera': '11', 'rearcamera': '5', 'company': 'Lg', 'price': '39232', 'thickness': '19', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '24'}
('Lg', 'lumia2722'),{'model': 'lumia2722', 'GPS': 'no', 'frontcamera': '0', 'rearcamera': '0', 'company': 'Lg', 'price': '10602', 'thickness': '21', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '14'}
('Lg', 'N3454'),{'model': 'N3454', 'GPS': 'no', 'frontcamera': '0', 'rearcamera': '1', 'company': 'Lg', 'price': '5832', 'thickness': '24', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '24'}
('Lg', 'hero3103'),{'model': 'hero3103', 'GPS': 'no', 'frontcamera': '8', 'rearcamera': '0', 'company': 'Lg', 'price': '27263', 'thickness': '20', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '17'}
('Lg', 'lumia197'),{'model': 'lumia197', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '0', 'company': 'Lg', 'price': '23256', 'thickness': '11', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '24'}
('Lg', 'N1452'),{'model': 'N1452', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '5', 'company': 'Lg', 'price': '35757', 'thickness': '26', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '28'}
('Lg', 'hero1737'),{'model': 'hero1737', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '3', 'company': 'Lg', 'price': '6966', 'thickness': '30', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '30'}
('Lg', 'N1616'),{'model': 'N1616', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '3', 'company': 'Lg', 'price': '2482', 'thickness': '11', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '27'}
('Lg', 'hero2930'),{'model': 'hero2930', 'GPS': 'yes', 'frontcamera': '18', 'rearcamera': '3', 'company': 'Lg', 'price': '16050', 'thickness': '30', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '18'}
('Lg', 'hero3637'),{'model': 'hero3637', 'GPS': 'no', 'frontcamera': '6', 'rearcamera': '4', 'company': 'Lg', 'price': '15640', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '15'}
('Lg', 'hero2913'),{'model': 'hero2913', 'GPS': 'no', 'frontcamera': '9', 'rearcamera': '3', 'company': 'Lg', 'price': '30804', 'thickness': '23', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '25'}
('Lg', 'hero717'),{'model': 'hero717', 'GPS': 'yes', 'frontcamera': '8', 'rearcamera': '1', 'company': 'Lg', 'price': '3597', 'thickness': '27', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '7'}
('Lg', 'blackberry223'),{'model': 'blackberry223', 'GPS': 'yes', 'frontcamera': '12', 'rearcamera': '5', 'company': 'Lg', 'price': '26282', 'thickness': '15', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '22'}
('Lg', 'lumia3720'),{'model': 'lumia3720', 'GPS': 'no', 'frontcamera': '20', 'rearcamera': '0', 'company': 'Lg', 'price': '34443', 'thickness': '26', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '23'}
('Lg', 'N2778'),{'model': 'N2778', 'GPS': 'yes', 'frontcamera': '16', 'rearcamera': '2', 'company': 'Lg', 'price': '32575', 'thickness': '27', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '14'}
('Lg', 'hero1081'),{'model': 'hero1081', 'GPS': 'no', 'frontcamera': '10', 'rearcamera': '5', 'company': 'Lg', 'price': '22703', 'thickness': '11', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '29'}
('Lg', 'hero2343'),{'model': 'hero2343', 'GPS': 'yes', 'frontcamera': '2', 'rearcamera': '2', 'company': 'Lg', 'price': '38560', 'thickness': '10', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '22'}
('Lg', 'hero3192'),{'model': 'hero3192', 'GPS': 'no', 'frontcamera': '20', 'rearcamera': '3', 'company': 'Lg', 'price': '4300', 'thickness': '20', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '17'}
('Lg', 'hero635'),{'model': 'hero635', 'GPS': 'yes', 'frontcamera': '9', 'rearcamera': '0', 'company': 'Lg', 'price': '31187', 'thickness': '24', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '28'}
('Lg', 'lumia1613'),{'model': 'lumia1613', 'GPS': 'no', 'frontcamera': '1', 'rearcamera': '0', 'company': 'Lg', 'price': '38843', 'thickness': '19', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '24'}
('Lg', 'blackberry2728'),{'model': 'blackberry2728', 'GPS': 'no', 'frontcamera': '18', 'rearcamera': '1', 'company': 'Lg', 'price': '1284', 'thickness': '11', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '29'}
('Lg', 'lumia4284'),{'model': 'lumia4284', 'GPS': 'no', 'frontcamera': '13', 'rearcamera': '3', 'company': 'Lg', 'price': '16527', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '17'}
('Lg', 'hero586'),{'model': 'hero586', 'GPS': 'no', 'frontcamera': '19', 'rearcamera': '5', 'company': 'Lg', 'price': '35526', 'thickness': '30', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '16'}
('Lg', 'lumia736'),{'model': 'lumia736', 'GPS': 'yes', 'frontcamera': '16', 'rearcamera': '5', 'company': 'Lg', 'price': '36114', 'thickness': '22', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '9'}
('Lg', 'hero1319'),{'model': 'hero1319', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '2', 'company': 'Lg', 'price': '37644', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '6'}
('Lg', 'hero3762'),{'model': 'hero3762', 'GPS': 'yes', 'frontcamera': '1', 'rearcamera': '1', 'company': 'Lg', 'price': '18870', 'thickness': '23', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '28'}
('Lg', 'lumia2917'),{'model': 'lumia2917', 'GPS': 'yes', 'frontcamera': '9', 'rearcamera': '2', 'company': 'Lg', 'price': '30004', 'thickness': '18', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '26'}
('Lg', 'hero1501'),{'model': 'hero1501', 'GPS': 'no', 'frontcamera': '1', 'rearcamera': '2', 'company': 'Lg', 'price': '20036', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '8'}
('Lg', 'lumia4334'),{'model': 'lumia4334', 'GPS': 'yes', 'frontcamera': '9', 'rearcamera': '0', 'company': 'Lg', 'price': '4543', 'thickness': '28', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '6'}
('Lg', 'hero2767'),{'model': 'hero2767', 'GPS': 'no', 'frontcamera': '5', 'rearcamera': '0', 'company': 'Lg', 'price': '21816', 'thickness': '17', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '8'}
('Lg', 'lumia2073'),{'model': 'lumia2073', 'GPS': 'yes', 'frontcamera': '18', 'rearcamera': '4', 'company': 'Lg', 'price': '1416', 'thickness': '11', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '30'}
('Lg', 'blackberry2844'),{'model': 'blackberry2844', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '1', 'company': 'Lg', 'price': '27482', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '5'}
('Lg', 'hero465'),{'model': 'hero465', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '4', 'company': 'Lg', 'price': '9452', 'thickness': '18', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '26'}
('Lg', 'hero3881'),{'model': 'hero3881', 'GPS': 'yes', 'frontcamera': '1', 'rearcamera': '0', 'company': 'Lg', 'price': '6332', 'thickness': '17', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '24'}
('Lg', 'hero4210'),{'model': 'hero4210', 'GPS': 'no', 'frontcamera': '9', 'rearcamera': '2', 'company': 'Lg', 'price': '23336', 'thickness': '16', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '9'}
('Lg', 'lumia3426'),{'model': 'lumia3426', 'GPS': 'no', 'frontcamera': '7', 'rearcamera': '2', 'company': 'Lg', 'price': '4360', 'thickness': '13', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '17'}
('Lg', 'N2232'),{'model': 'N2232', 'GPS': 'no', 'frontcamera': '20', 'rearcamera': '2', 'company': 'Lg', 'price': '34205', 'thickness': '16', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '18'}
('Lg', 'hero527'),{'model': 'hero527', 'GPS': 'yes', 'frontcamera': '11', 'rearcamera': '1', 'company': 'Lg', 'price': '5885', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '6'}
('Lg', 'hero2982'),{'model': 'hero2982', 'GPS': 'yes', 'frontcamera': '9', 'rearcamera': '3', 'company': 'Lg', 'price': '36683', 'thickness': '10', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '17'}
('Lg', 'blackberry425'),{'model': 'blackberry425', 'GPS': 'no', 'frontcamera': '2', 'rearcamera': '1', 'company': 'Lg', 'price': '35142', 'thickness': '18', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '16'}
('Lg', 'hero845'),{'model': 'hero845', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '1', 'company': 'Lg', 'price': '35454', 'thickness': '15', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '19'}
('Lg', 'hero4253'),{'model': 'hero4253', 'GPS': 'yes', 'frontcamera': '0', 'rearcamera': '1', 'company': 'Lg', 'price': '25662', 'thickness': '12', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '22'}
('Lg', 'hero3713'),{'model': 'hero3713', 'GPS': 'no', 'frontcamera': '20', 'rearcamera': '3', 'company': 'Lg', 'price': '26956', 'thickness': '11', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '9'}
('Lg', 'blackberry3985'),{'model': 'blackberry3985', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '3', 'company': 'Lg', 'price': '12932', 'thickness': '23', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '25'}
('Lg', 'hero3409'),{'model': 'hero3409', 'GPS': 'yes', 'frontcamera': '2', 'rearcamera': '1', 'company': 'Lg', 'price': '23577', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '15'}
('Lg', 'N2729'),{'model': 'N2729', 'GPS': 'yes', 'frontcamera': '19', 'rearcamera': '1', 'company': 'Lg', 'price': '17321', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '19'}
('Lg', 'hero1842'),{'model': 'hero1842', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '5', 'company': 'Lg', 'price': '38312', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '10'}
('Lg', 'hero1783'),{'model': 'hero1783', 'GPS': 'no', 'frontcamera': '7', 'rearcamera': '0', 'company': 'Lg', 'price': '17211', 'thickness': '15', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '19'}
('Lg', 'lumia3434'),{'model': 'lumia3434', 'GPS': 'yes', 'frontcamera': '15', 'rearcamera': '5', 'company': 'Lg', 'price': '1720', 'thickness': '23', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '21'}
('Lg', 'lumia2754'),{'model': 'lumia2754', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '3', 'company': 'Lg', 'price': '38404', 'thickness': '22', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '30'}
('Lg', 'blackberry365'),{'model': 'blackberry365', 'GPS': 'no', 'frontcamera': '11', 'rearcamera': '0', 'company': 'Lg', 'price': '32516', 'thickness': '10', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '17'}
('Lg', 'N4528'),{'model': 'N4528', 'GPS': 'yes', 'frontcamera': '1', 'rearcamera': '2', 'company': 'Lg', 'price': '12596', 'thickness': '23', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '7'}
('Lg', 'hero665'),{'model': 'hero665', 'GPS': 'yes', 'frontcamera': '18', 'rearcamera': '3', 'company': 'Lg', 'price': '15165', 'thickness': '21', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '8'}
('Lg', 'N4043'),{'model': 'N4043', 'GPS': 'no', 'frontcamera': '13', 'rearcamera': '2', 'company': 'Lg', 'price': '38562', 'thickness': '30', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '26'}
('Lg', 'N3454'),{'model': 'N3454', 'GPS': 'no', 'frontcamera': '13', 'rearcamera': '1', 'company': 'Lg', 'price': '15919', 'thickness': '16', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '30'}
('Lg', 'N3627'),{'model': 'N3627', 'GPS': 'yes', 'frontcamera': '18', 'rearcamera': '2', 'company': 'Lg', 'price': '6200', 'thickness': '10', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '21'}
('Lg', 'hero655'),{'model': 'hero655', 'GPS': 'yes', 'frontcamera': '2', 'rearcamera': '3', 'company': 'Lg', 'price': '28240', 'thickness': '18', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '24'}
('Lg', 'N144'),{'model': 'N144', 'GPS': 'yes', 'frontcamera': '16', 'rearcamera': '5', 'company': 'Lg', 'price': '9525', 'thickness': '29', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '14'}
('Lg', 'lumia4229'),{'model': 'lumia4229', 'GPS': 'no', 'frontcamera': '6', 'rearcamera': '0', 'company': 'Lg', 'price': '11044', 'thickness': '16', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '21'}
('Lg', 'blackberry4211'),{'model': 'blackberry4211', 'GPS': 'no', 'frontcamera': '19', 'rearcamera': '1', 'company': 'Lg', 'price': '6684', 'thickness': '18', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '20'}
('Lg', 'lumia4333'),{'model': 'lumia4333', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '4', 'company': 'Lg', 'price': '2121', 'thickness': '26', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '15'}
('Lg', 'blackberry1680'),{'model': 'blackberry1680', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '0', 'company': 'Lg', 'price': '8025', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '29'}
('Lg', 'N1928'),{'model': 'N1928', 'GPS': 'no', 'frontcamera': '0', 'rearcamera': '3', 'company': 'Lg', 'price': '39243', 'thickness': '30', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '5'}
('Lg', 'blackberry4190'),{'model': 'blackberry4190', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '4', 'company': 'Lg', 'price': '8948', 'thickness': '29', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '5'}
('Lg', 'N1872'),{'model': 'N1872', 'GPS': 'yes', 'frontcamera': '19', 'rearcamera': '4', 'company': 'Lg', 'price': '7163', 'thickness': '27', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '6'}
('Lg', 'lumia2604'),{'model': 'lumia2604', 'GPS': 'yes', 'frontcamera': '10', 'rearcamera': '3', 'company': 'Lg', 'price': '8946', 'thickness': '12', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '29'}
