('Samsung', 'N2384'),{'model': 'N2384', 'GPS': 'yes', 'frontcamera': '4', 'rearcamera': '5', 'company': 'Samsung', 'price': '26073', 'thickness': '15', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '16'}
('Samsung', 'N4349'),{'model': 'N4349', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '5', 'company': 'Samsung', 'price': '39939', 'thickness': '28', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '18'}
('Samsung', 'blackberry1257'),{'model': 'blackberry1257', 'GPS': 'no', 'frontcamera': '15', 'rearcamera': '0', 'company': 'Samsung', 'price': '35207', 'thickness': '12', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '23'}
('Samsung', 'hero1132'),{'model': 'hero1132', 'GPS': 'yes', 'frontcamera': '1', 'rearcamera': '5', 'company': 'Samsung', 'price': '38513', 'thickness': '26', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '22'}
('Samsung', 'hero1984'),{'model': 'hero1984', 'GPS': 'no', 'frontcamera': '5', 'rearcamera': '5', 'company': 'Samsung', 'price': '35124', 'thickness': '10', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '29'}
('Samsung', 'N1530'),{'model': 'N1530', 'GPS': 'yes', 'frontcamera': '10', 'rearcamera': '4', 'company': 'Samsung', 'price': '19399', 'thickness': '11', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '14'}
('Samsung', 'hero3047'),{'model': 'hero3047', 'GPS': 'yes', 'frontcamera': '18', 'rearcamera': '3', 'company': 'Samsung', 'price': '33592', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '6'}
('Samsung', 'hero1405'),{'model': 'hero1405', 'GPS': 'yes', 'frontcamera': '12', 'rearcamera': '4', 'company': 'Samsung', 'price': '1333', 'thickness': '29', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '13'}
('Samsung', 'lumia4459'),{'model': 'lumia4459', 'GPS': 'yes', 'frontcamera': '8', 'rearcamera': '2', 'company': 'Samsung', 'price': '29124', 'thickness': '25', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '24'}
('Samsung', 'hero146'),{'model': 'hero146', 'GPS': 'yes', 'frontcamera': '1', 'rearcamera': '0', 'company': 'Samsung', 'price': '30290', 'thickness': '17', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '24'}
('Samsung', 'lumia2780'),{'model': 'lumia2780', 'GPS': 'no', 'frontcamera': '0', 'rearcamera': '4', 'company': 'Samsung', 'price': '12676', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '14'}
('Samsung', 'blackberry2891'),{'model': 'blackberry2891', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '0', 'company': 'Samsung', 'price': '9685', 'thickness': '28', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '29'}
('Samsung', 'lumia2477'),{'model': 'lumia2477', 'GPS': 'no', 'frontcamera': '14', 'rearcamera': '3', 'company': 'Samsung', 'price': '33357', 'thickness': '17', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '5'}
('Samsung', 'lumia3642'),{'model': 'lumia3642', 'GPS': 'no', 'frontcamera': '7', 'rearcamera': '0', 'company': 'Samsung', 'price': '24077', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '11'}
('Samsung', 'lumia1125'),{'model': 'lumia1125', 'GPS': 'no', 'frontcamera': '12', 'rearcamera': '1', 'company': 'Samsung', 'price': '33665', 'thickness': '12', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '22'}
('Samsung', 'hero1070'),{'model': 'hero1070', 'GPS': 'no', 'frontcamera': '16', 'rearcamera': '3', 'company': 'Samsung', 'price': '10615', 'thickness': '24', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '28'}
('Samsung', 'N785'),{'model': 'N785', 'GPS': 'no', 'frontcamera': '7', 'rearcamera': '1', 'company': 'Samsung', 'price': '5271', 'thickness': '29', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '9'}
('Samsung', 'lumia741'),{'model': 'lumia741', 'GPS': 'no', 'frontcamera': '10', 'rearcamera': '5', 'company': 'Samsung', 'price': '27696', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '9'}
('Samsung', 'hero935'),{'model': 'hero935', 'GPS': 'yes', 'frontcamera': '11', 'rearcamera': '4', 'company': 'Samsung', 'price': '4852', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '19'}
('Samsung', 'hero1498'),{'model': 'hero1498', 'GPS': 'no', 'frontcamera': '14', 'rearcamera': '4', 'company': 'Samsung', 'price': '16545', 'thickness': '15', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '25'}
('Samsung', 'hero2095'),{'model': 'hero2095', 'GPS': 'yes', 'frontcamera': '10', 'rearcamera': '3', 'company': 'Samsung', 'price': '19697', 'thickness': '22', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '11'}
('Samsung', 'hero3061'),{'model': 'hero3061', 'GPS': 'no', 'frontcamera': '9', 'rearcamera': '3', 'company': 'Samsung', 'price': '37944', 'thickness': '26', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '29'}
('Samsung', 'N230'),{'model': 'N230', 'GPS': 'yes', 'frontcamera': '12', 'rearcamera': '0', 'company': 'Samsung', 'price': '32228', 'thickness': '15', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '23'}
('Samsung', 'blackberry3005'),{'model': 'blackberry3005', 'GPS': 'no', 'frontcamera': '18', 'rearcamera': '3', 'company': 'Samsung', 'price': '28620', 'thickness': '11', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '13'}
('Samsung', 'blackberry4045'),{'model': 'blackberry4045', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '1', 'company': 'Samsung', 'price': '34866', 'thickness': '29', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '13'}
('Samsung', 'hero2059'),{'model': 'hero2059', 'GPS': 'no', 'frontcamera': '14', 'rearcamera': '2', 'company': 'Samsung', 'price': '6090', 'thickness': '13', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '25'}
('Samsung', 'N3025'),{'model': 'N3025', 'GPS': 'no', 'frontcamera': '3', 'rearcamera': '3', 'company': 'Samsung', 'price': '22933', 'thickness': '29', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '12'}
('Samsung', 'hero2059'),{'model': 'hero2059', 'GPS': 'yes', 'frontcamera': '3', 'rearcamera': '2', 'company': 'Samsung', 'price': '11380', 'thickness': '20', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '12'}
('Samsung', 'hero2767'),{'model': 'hero2767', 'GPS': 'yes', 'frontcamera': '18', 'rearcamera': '2', 'company': 'Samsung', 'price': '13688', 'thickness': '29', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '17'}
('Samsung', 'N1099'),{'model': 'N1099', 'GPS': 'yes', 'frontcamera': '10', 'rearcamera': '4', 'company': 'Samsung', 'price': '10229', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '15'}
('Samsung', 'hero1104'),{'model': 'hero1104', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '0', 'company': 'Samsung', 'price': '35332', 'thickness': '10', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '14'}
('Samsung', 'N284'),{'model': 'N284', 'GPS': 'no', 'frontcamera': '19', 'rearcamera': '2', 'company': 'Samsung', 'price': '21711', 'thickness': '27', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '30'}
('Samsung', 'lumia381'),{'model': 'lumia381', 'GPS': 'yes', 'frontcamera': '3', 'rearcamera': '2', 'company': 'Samsung', 'price': '7724', 'thickness': '12', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '11'}
('Samsung', 'N2392'),{'model': 'N2392', 'GPS': 'no', 'frontcamera': '6', 'rearcamera': '0', 'company': 'Samsung', 'price': '8197', 'thickness': '11', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '15'}
('Samsung', 'blackberry4180'),{'model': 'blackberry4180', 'GPS': 'no', 'frontcamera': '16', 'rearcamera': '5', 'company': 'Samsung', 'price': '26870', 'thickness': '12', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '8'}
('Samsung', 'hero110'),{'model': 'hero110', 'GPS': 'no', 'frontcamera': '3', 'rearcamera': '2', 'company': 'Samsung', 'price': '35531', 'thickness': '11', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '21'}
('Samsung', 'blackberry4273'),{'model': 'blackberry4273', 'GPS': 'no', 'frontcamera': '14', 'rearcamera': '3', 'company': 'Samsung', 'price': '37944', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '28'}
('Samsung', 'blackberry2221'),{'model': 'blackberry2221', 'GPS': 'yes', 'frontcamera': '17', 'rearcamera': '1', 'company': 'Samsung', 'price': '22442', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '27'}
('Samsung', 'hero575'),{'model': 'hero575', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '0', 'company': 'Samsung', 'price': '37207', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '18'}
('Samsung', 'lumia1929'),{'model': 'lumia1929', 'GPS': 'yes', 'frontcamera': '8', 'rearcamera': '4', 'company': 'Samsung', 'price': '18105', 'thickness': '23', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '15'}
('Samsung', 'N3418'),{'model': 'N3418', 'GPS': 'no', 'frontcamera': '10', 'rearcamera': '3', 'company': 'Samsung', 'price': '1945', 'thickness': '29', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '30'}
('Samsung', 'lumia2443'),{'model': 'lumia2443', 'GPS': 'no', 'frontcamera': '11', 'rearcamera': '3', 'company': 'Samsung', 'price': '25801', 'thickness': '24', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '23'}
('Samsung', 'lumia4446'),{'model': 'lumia4446', 'GPS': 'no', 'frontcamera': '16', 'rearcamera': '0', 'company': 'Samsung', 'price': '34934', 'thickness': '29', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '14'}
('Samsung', 'blackberry1006'),{'model': 'blackberry1006', 'GPS': 'yes', 'frontcamera': '18', 'rearcamera': '2', 'company': 'Samsung', 'price': '13610', 'thickness': '12', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '25'}
('Samsung', 'blackberry1107'),{'model': 'blackberry1107', 'GPS': 'yes', 'frontcamera': '2', 'rearcamera': '4', 'company': 'Samsung', 'price': '16344', 'thickness': '27', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '7'}
('Samsung', 'N1458'),{'model': 'N1458', 'GPS': 'no', 'frontcamera': '12', 'rearcamera': '5', 'company': 'Samsung', 'price': '12686', 'thickness': '13', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '15'}
('Samsung', 'blackberry483'),{'model': 'blackberry483', 'GPS': 'no', 'frontcamera': '2', 'rearcamera': '2', 'company': 'Samsung', 'price': '9566', 'thickness': '18', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '23'}
('Samsung', 'blackberry3438'),{'model': 'blackberry3438', 'GPS': 'yes', 'frontcamera': '1', 'rearcamera': '2', 'company': 'Samsung', 'price': '17309', 'thickness': '10', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '21'}
('Samsung', 'hero2346'),{'model': 'hero2346', 'GPS': 'no', 'frontcamera': '20', 'rearcamera': '3', 'company': 'Samsung', 'price': '21158', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '25'}
('Samsung', 'lumia793'),{'model': 'lumia793', 'GPS': 'no', 'frontcamera': '3', 'rearcamera': '0', 'company': 'Samsung', 'price': '31543', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '9'}
('Samsung', 'lumia2669'),{'model': 'lumia2669', 'GPS': 'no', 'frontcamera': '0', 'rearcamera': '5', 'company': 'Samsung', 'price': '39686', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '21'}
('Samsung', 'hero1910'),{'model': 'hero1910', 'GPS': 'yes', 'frontcamera': '5', 'rearcamera': '5', 'company': 'Samsung', 'price': '28753', 'thickness': '24', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '30'}
('Samsung', 'N3998'),{'model': 'N3998', 'GPS': 'no', 'frontcamera': '19', 'rearcamera': '3', 'company': 'Samsung', 'price': '9345', 'thickness': '23', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '27'}
('Samsung', 'N1441'),{'model': 'N1441', 'GPS': 'no', 'frontcamera': '15', 'rearcamera': '4', 'company': 'Samsung', 'price': '19652', 'thickness': '11', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '10'}
('Samsung', 'lumia3167'),{'model': 'lumia3167', 'GPS': 'yes', 'frontcamera': '4', 'rearcamera': '4', 'company': 'Samsung', 'price': '5349', 'thickness': '26', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '27'}
('Samsung', 'N3210'),{'model': 'N3210', 'GPS': 'no', 'frontcamera': '6', 'rearcamera': '2', 'company': 'Samsung', 'price': '13014', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '23'}
('Samsung', 'N3427'),{'model': 'N3427', 'GPS': 'no', 'frontcamera': '18', 'rearcamera': '4', 'company': 'Samsung', 'price': '39764', 'thickness': '22', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '18'}
('Samsung', 'blackberry2703'),{'model': 'blackberry2703', 'GPS': 'yes', 'frontcamera': '0', 'rearcamera': '1', 'company': 'Samsung', 'price': '38002', 'thickness': '22', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '7'}
('Samsung', 'N2674'),{'model': 'N2674', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '5', 'company': 'Samsung', 'price': '26541', 'thickness': '23', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '11'}
('Samsung', 'N2103'),{'model': 'N2103', 'GPS': 'yes', 'frontcamera': '5', 'rearcamera': '3', 'company': 'Samsung', 'price': '13022', 'thickness': '28', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '19'}
('Samsung', 'hero1097'),{'model': 'hero1097', 'GPS': 'yes', 'frontcamera': '3', 'rearcamera': '5', 'company': 'Samsung', 'price': '19477', 'thickness': '19', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '26'}
('Samsung', 'hero2335'),{'model': 'hero2335', 'GPS': 'yes', 'frontcamera': '15', 'rearcamera': '4', 'company': 'Samsung', 'price': '9015', 'thickness': '16', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '15'}
('Samsung', 'hero3090'),{'model': 'hero3090', 'GPS': 'yes', 'frontcamera': '10', 'rearcamera': '4', 'company': 'Samsung', 'price': '15759', 'thickness': '18', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '26'}
('Samsung', 'hero906'),{'model': 'hero906', 'GPS': 'yes', 'frontcamera': '7', 'rearcamera': '3', 'company': 'Samsung', 'price': '12256', 'thickness': '28', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '19'}
('Samsung', 'hero3934'),{'model': 'hero3934', 'GPS': 'no', 'frontcamera': '11', 'rearcamera': '4', 'company': 'Samsung', 'price': '27078', 'thickness': '25', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '10'}
('Samsung', 'lumia1405'),{'model': 'lumia1405', 'GPS': 'yes', 'frontcamera': '20', 'rearcamera': '1', 'company': 'Samsung', 'price': '16644', 'thickness': '19', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '21'}
('Samsung', 'lumia4098'),{'model': 'lumia4098', 'GPS': 'no', 'frontcamera': '11', 'rearcamera': '1', 'company': 'Samsung', 'price': '19394', 'thickness': '18', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '11'}
('Samsung', 'blackberry1992'),{'model': 'blackberry1992', 'GPS': 'no', 'frontcamera': '13', 'rearcamera': '4', 'company': 'Samsung', 'price': '32249', 'thickness': '28', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '13'}
('Samsung', 'N3366'),{'model': 'N3366', 'GPS': 'yes', 'frontcamera': '10', 'rearcamera': '1', 'company': 'Samsung', 'price': '37468', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '10'}
('Samsung', 'hero1280'),{'model': 'hero1280', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '2', 'company': 'Samsung', 'price': '20020', 'thickness': '18', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '14'}
('Samsung', 'hero2156'),{'model': 'hero2156', 'GPS': 'no', 'frontcamera': '15', 'rearcamera': '0', 'company': 'Samsung', 'price': '29997', 'thickness': '27', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '20'}
('Samsung', 'lumia3939'),{'model': 'lumia3939', 'GPS': 'no', 'frontcamera': '15', 'rearcamera': '5', 'company': 'Samsung', 'price': '34502', 'thickness': '15', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '20'}
('Samsung', 'lumia2233'),{'model': 'lumia2233', 'GPS': 'no', 'frontcamera': '15', 'rearcamera': '4', 'company': 'Samsung', 'price': '39257', 'thickness': '23', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '26'}
('Samsung', 'N4489'),{'model': 'N4489', 'GPS': 'no', 'frontcamera': '0', 'rearcamera': '2', 'company': 'Samsung', 'price': '39077', 'thickness': '27', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '30'}
('Samsung', 'hero2808'),{'model': 'hero2808', 'GPS': 'no', 'frontcamera': '11', 'rearcamera': '1', 'company': 'Samsung', 'price': '21136', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '16'}
('Samsung', 'N3614'),{'model': 'N3614', 'GPS': 'yes', 'frontcamera': '3', 'rearcamera': '5', 'company': 'Samsung', 'price': '32951', 'thickness': '15', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '21'}
('Samsung', 'N1572'),{'model': 'N1572', 'GPS': 'yes', 'frontcamera': '15', 'rearcamera': '4', 'company': 'Samsung', 'price': '26049', 'thickness': '16', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '16'}
('Samsung', 'N357'),{'model': 'N357', 'GPS': 'yes', 'frontcamera': '1', 'rearcamera': '4', 'company': 'Samsung', 'price': '30007', 'thickness': '30', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '30'}
('Samsung', 'blackberry4125'),{'model': 'blackberry4125', 'GPS': 'yes', 'frontcamera': '4', 'rearcamera': '0', 'company': 'Samsung', 'price': '9148', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '29'}
('Samsung', 'lumia2775'),{'model': 'lumia2775', 'GPS': 'yes', 'frontcamera': '9', 'rearcamera': '4', 'company': 'Samsung', 'price': '22600', 'thickness': '22', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '30'}
('Samsung', 'hero3651'),{'model': 'hero3651', 'GPS': 'no', 'frontcamera': '6', 'rearcamera': '4', 'company': 'Samsung', 'price': '14284', 'thickness': '15', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '19'}
('Samsung', 'hero3015'),{'model': 'hero3015', 'GPS': 'no', 'frontcamera': '15', 'rearcamera': '0', 'company': 'Samsung', 'price': '20547', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '11'}
('Samsung', 'hero1163'),{'model': 'hero1163', 'GPS': 'no', 'frontcamera': '16', 'rearcamera': '3', 'company': 'Samsung', 'price': '13082', 'thickness': '20', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '26'}
('Samsung', 'N1419'),{'model': 'N1419', 'GPS': 'yes', 'frontcamera': '3', 'rearcamera': '1', 'company': 'Samsung', 'price': '19495', 'thickness': '20', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '15'}
('Samsung', 'N622'),{'model': 'N622', 'GPS': 'yes', 'frontcamera': '5', 'rearcamera': '5', 'company': 'Samsung', 'price': '34057', 'thickness': '29', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '23'}
('Samsung', 'N1073'),{'model': 'N1073', 'GPS': 'no', 'frontcamera': '12', 'rearcamera': '3', 'company': 'Samsung', 'price': '24744', 'thickness': '24', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '15'}
('Samsung', 'hero3151'),{'model': 'hero3151', 'GPS': 'yes', 'frontcamera': '20', 'rearcamera': '0', 'company': 'Samsung', 'price': '20522', 'thickness': '19', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '23'}
