('Nokia', 'lumia4004'),{'model': 'lumia4004', 'GPS': 'yes', 'frontcamera': '20', 'rearcamera': '3', 'company': 'Nokia', 'price': '15299', 'thickness': '18', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '22'}
('Nokia', 'N1872'),{'model': 'N1872', 'GPS': 'yes', 'frontcamera': '1', 'rearcamera': '0', 'company': 'Nokia', 'price': '7086', 'thickness': '22', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '6'}
('Nokia', 'hero1579'),{'model': 'hero1579', 'GPS': 'no', 'frontcamera': '10', 'rearcamera': '4', 'company': 'Nokia', 'price': '18002', 'thickness': '24', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '22'}
('Nokia', 'N1281'),{'model': 'N1281', 'GPS': 'yes', 'frontcamera': '9', 'rearcamera': '3', 'company': 'Nokia', 'price': '33692', 'thickness': '27', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '13'}
('Nokia', 'blackberry3894'),{'model': 'blackberry3894', 'GPS': 'no', 'frontcamera': '3', 'rearcamera': '5', 'company': 'Nokia', 'price': '4712', 'thickness': '15', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '20'}
('Nokia', 'N2976'),{'model': 'N2976', 'GPS': 'yes', 'frontcamera': '8', 'rearcamera': '2', 'company': 'Nokia', 'price': '3987', 'thickness': '30', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '27'}
('Nokia', 'hero926'),{'model': 'hero926', 'GPS': 'no', 'frontcamera': '1', 'rearcamera': '0', 'company': 'Nokia', 'price': '4766', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '9'}
('Nokia', 'lumia3784'),{'model': 'lumia3784', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '4', 'company': 'Nokia', 'price': '18820', 'thickness': '13', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '26'}
('Nokia', 'hero4057'),{'model': 'hero4057', 'GPS': 'yes', 'frontcamera': '0', 'rearcamera': '4', 'company': 'Nokia', 'price': '38544', 'thickness': '28', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '9'}
('Nokia', 'lumia1822'),{'model': 'lumia1822', 'GPS': 'no', 'frontcamera': '8', 'rearcamera': '3', 'company': 'Nokia', 'price': '14067', 'thickness': '19', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '11'}
('Nokia', 'lumia2868'),{'model': 'lumia2868', 'GPS': 'yes', 'frontcamera': '15', 'rearcamera': '2', 'company': 'Nokia', 'price': '29850', 'thickness': '20', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '24'}
('Nokia', 'hero4208'),{'model': 'hero4208', 'GPS': 'no', 'frontcamera': '11', 'rearcamera': '2', 'company': 'Nokia', 'price': '6859', 'thickness': '25', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '26'}
('Nokia', 'blackberry1415'),{'model': 'blackberry1415', 'GPS': 'yes', 'frontcamera': '8', 'rearcamera': '2', 'company': 'Nokia', 'price': '15110', 'thickness': '16', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '5'}
('Nokia', 'hero3831'),{'model': 'hero3831', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '3', 'company': 'Nokia', 'price': '22076', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '13'}
('Nokia', 'hero741'),{'model': 'hero741', 'GPS': 'no', 'frontcamera': '0', 'rearcamera': '0', 'company': 'Nokia', 'price': '25429', 'thickness': '18', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '11'}
('Nokia', 'lumia2970'),{'model': 'lumia2970', 'GPS': 'yes', 'frontcamera': '10', 'rearcamera': '1', 'company': 'Nokia', 'price': '26002', 'thickness': '14', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '21'}
('Nokia', 'N4554'),{'model': 'N4554', 'GPS': 'yes', 'frontcamera': '12', 'rearcamera': '2', 'company': 'Nokia', 'price': '34731', 'thickness': '22', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '6'}
('Nokia', 'N3859'),{'model': 'N3859', 'GPS': 'yes', 'frontcamera': '1', 'rearcamera': '5', 'company': 'Nokia', 'price': '22404', 'thickness': '27', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '13'}
('Nokia', 'hero3627'),{'model': 'hero3627', 'GPS': 'no', 'frontcamera': '7', 'rearcamera': '4', 'company': 'Nokia', 'price': '14553', 'thickness': '29', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '24'}
('Nokia', 'hero2038'),{'model': 'hero2038', 'GPS': 'no', 'frontcamera': '1', 'rearcamera': '0', 'company': 'Nokia', 'price': '15739', 'thickness': '10', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '15'}
('Nokia', 'hero2584'),{'model': 'hero2584', 'GPS': 'yes', 'frontcamera': '0', 'rearcamera': '5', 'company': 'Nokia', 'price': '15982', 'thickness': '26', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '6'}
('Nokia', 'N2053'),{'model': 'N2053', 'GPS': 'no', 'frontcamera': '0', 'rearcamera': '5', 'company': 'Nokia', 'price': '14784', 'thickness': '19', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '14'}
('Nokia', 'lumia2794'),{'model': 'lumia2794', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '0', 'company': 'Nokia', 'price': '15308', 'thickness': '30', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '15'}
('Nokia', 'hero1993'),{'model': 'hero1993', 'GPS': 'yes', 'frontcamera': '7', 'rearcamera': '5', 'company': 'Nokia', 'price': '36055', 'thickness': '30', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '28'}
('Nokia', 'lumia3461'),{'model': 'lumia3461', 'GPS': 'no', 'frontcamera': '16', 'rearcamera': '3', 'company': 'Nokia', 'price': '15722', 'thickness': '17', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '29'}
('Nokia', 'N3395'),{'model': 'N3395', 'GPS': 'yes', 'frontcamera': '15', 'rearcamera': '5', 'company': 'Nokia', 'price': '39633', 'thickness': '11', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '14'}
('Nokia', 'hero3661'),{'model': 'hero3661', 'GPS': 'no', 'frontcamera': '9', 'rearcamera': '5', 'company': 'Nokia', 'price': '5197', 'thickness': '22', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '21'}
('Nokia', 'hero2730'),{'model': 'hero2730', 'GPS': 'no', 'frontcamera': '1', 'rearcamera': '2', 'company': 'Nokia', 'price': '2643', 'thickness': '27', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '22'}
('Nokia', 'hero4231'),{'model': 'hero4231', 'GPS': 'yes', 'frontcamera': '10', 'rearcamera': '3', 'company': 'Nokia', 'price': '12964', 'thickness': '26', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '10'}
('Nokia', 'hero3737'),{'model': 'hero3737', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '5', 'company': 'Nokia', 'price': '34780', 'thickness': '27', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '24'}
('Nokia', 'lumia933'),{'model': 'lumia933', 'GPS': 'no', 'frontcamera': '14', 'rearcamera': '3', 'company': 'Nokia', 'price': '17863', 'thickness': '16', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '7'}
('Nokia', 'lumia1394'),{'model': 'lumia1394', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '4', 'company': 'Nokia', 'price': '19772', 'thickness': '11', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '28'}
('Nokia', 'lumia2308'),{'model': 'lumia2308', 'GPS': 'yes', 'frontcamera': '16', 'rearcamera': '3', 'company': 'Nokia', 'price': '17748', 'thickness': '30', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '19'}
('Nokia', 'lumia4022'),{'model': 'lumia4022', 'GPS': 'no', 'frontcamera': '12', 'rearcamera': '0', 'company': 'Nokia', 'price': '33616', 'thickness': '17', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '27'}
('Nokia', 'blackberry1230'),{'model': 'blackberry1230', 'GPS': 'no', 'frontcamera': '6', 'rearcamera': '2', 'company': 'Nokia', 'price': '24876', 'thickness': '18', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '13'}
('Nokia', 'blackberry2580'),{'model': 'blackberry2580', 'GPS': 'yes', 'frontcamera': '3', 'rearcamera': '4', 'company': 'Nokia', 'price': '15130', 'thickness': '18', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '30'}
('Nokia', 'lumia118'),{'model': 'lumia118', 'GPS': 'no', 'frontcamera': '9', 'rearcamera': '5', 'company': 'Nokia', 'price': '10790', 'thickness': '24', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '13'}
('Nokia', 'N4430'),{'model': 'N4430', 'GPS': 'yes', 'frontcamera': '12', 'rearcamera': '5', 'company': 'Nokia', 'price': '39390', 'thickness': '22', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '15'}
('Nokia', 'hero4308'),{'model': 'hero4308', 'GPS': 'yes', 'frontcamera': '19', 'rearcamera': '3', 'company': 'Nokia', 'price': '28115', 'thickness': '11', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '15'}
('Nokia', 'hero577'),{'model': 'hero577', 'GPS': 'no', 'frontcamera': '2', 'rearcamera': '0', 'company': 'Nokia', 'price': '24796', 'thickness': '21', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '22'}
('Nokia', 'lumia793'),{'model': 'lumia793', 'GPS': 'yes', 'frontcamera': '15', 'rearcamera': '5', 'company': 'Nokia', 'price': '16141', 'thickness': '23', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '8'}
('Nokia', 'hero1248'),{'model': 'hero1248', 'GPS': 'no', 'frontcamera': '14', 'rearcamera': '4', 'company': 'Nokia', 'price': '25224', 'thickness': '16', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '21'}
('Nokia', 'lumia375'),{'model': 'lumia375', 'GPS': 'no', 'frontcamera': '12', 'rearcamera': '1', 'company': 'Nokia', 'price': '22177', 'thickness': '19', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '10'}
('Nokia', 'hero2530'),{'model': 'hero2530', 'GPS': 'no', 'frontcamera': '13', 'rearcamera': '4', 'company': 'Nokia', 'price': '11848', 'thickness': '12', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '15'}
('Nokia', 'N4343'),{'model': 'N4343', 'GPS': 'no', 'frontcamera': '12', 'rearcamera': '1', 'company': 'Nokia', 'price': '21613', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '25'}
('Nokia', 'blackberry1104'),{'model': 'blackberry1104', 'GPS': 'no', 'frontcamera': '13', 'rearcamera': '4', 'company': 'Nokia', 'price': '38492', 'thickness': '10', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '25'}
('Nokia', 'lumia1100'),{'model': 'lumia1100', 'GPS': 'yes', 'frontcamera': '11', 'rearcamera': '2', 'company': 'Nokia', 'price': '27024', 'thickness': '12', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '29'}
('Nokia', 'hero3649'),{'model': 'hero3649', 'GPS': 'yes', 'frontcamera': '16', 'rearcamera': '2', 'company': 'Nokia', 'price': '9737', 'thickness': '20', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '20'}
('Nokia', 'N1103'),{'model': 'N1103', 'GPS': 'yes', 'frontcamera': '18', 'rearcamera': '5', 'company': 'Nokia', 'price': '17246', 'thickness': '11', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '8'}
('Nokia', 'blackberry282'),{'model': 'blackberry282', 'GPS': 'no', 'frontcamera': '9', 'rearcamera': '0', 'company': 'Nokia', 'price': '18210', 'thickness': '18', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '29'}
('Nokia', 'hero2451'),{'model': 'hero2451', 'GPS': 'no', 'frontcamera': '14', 'rearcamera': '0', 'company': 'Nokia', 'price': '3466', 'thickness': '30', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '11'}
('Nokia', 'blackberry3958'),{'model': 'blackberry3958', 'GPS': 'yes', 'frontcamera': '15', 'rearcamera': '4', 'company': 'Nokia', 'price': '39575', 'thickness': '30', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '5'}
('Nokia', 'hero3573'),{'model': 'hero3573', 'GPS': 'no', 'frontcamera': '1', 'rearcamera': '4', 'company': 'Nokia', 'price': '11482', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '21'}
('Nokia', 'blackberry4342'),{'model': 'blackberry4342', 'GPS': 'yes', 'frontcamera': '18', 'rearcamera': '2', 'company': 'Nokia', 'price': '29548', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '25'}
('Nokia', 'blackberry2248'),{'model': 'blackberry2248', 'GPS': 'no', 'frontcamera': '19', 'rearcamera': '4', 'company': 'Nokia', 'price': '14067', 'thickness': '19', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '14'}
('Nokia', 'lumia3388'),{'model': 'lumia3388', 'GPS': 'no', 'frontcamera': '1', 'rearcamera': '1', 'company': 'Nokia', 'price': '22701', 'thickness': '14', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '11'}
('Nokia', 'lumia4531'),{'model': 'lumia4531', 'GPS': 'no', 'frontcamera': '3', 'rearcamera': '0', 'company': 'Nokia', 'price': '11451', 'thickness': '15', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '29'}
('Nokia', 'hero923'),{'model': 'hero923', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '5', 'company': 'Nokia', 'price': '11377', 'thickness': '20', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '23'}
