('SonyEricsson', 'hero122'),{'model': 'hero122', 'GPS': 'no', 'frontcamera': '3', 'rearcamera': '0', 'company': 'SonyEricsson', 'price': '19036', 'thickness': '20', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '21'}
('SonyEricsson', 'blackberry3923'),{'model': 'blackberry3923', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '2', 'company': 'SonyEricsson', 'price': '6218', 'thickness': '27', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '16'}
('SonyEricsson', 'N4536'),{'model': 'N4536', 'GPS': 'yes', 'frontcamera': '18', 'rearcamera': '5', 'company': 'SonyEricsson', 'price': '14893', 'thickness': '29', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '17'}
('SonyEricsson', 'hero2805'),{'model': 'hero2805', 'GPS': 'yes', 'frontcamera': '8', 'rearcamera': '3', 'company': 'SonyEricsson', 'price': '13828', 'thickness': '23', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '12'}
('SonyEricsson', 'N668'),{'model': 'N668', 'GPS': 'no', 'frontcamera': '8', 'rearcamera': '5', 'company': 'SonyEricsson', 'price': '11928', 'thickness': '20', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '27'}
('SonyEricsson', 'hero3413'),{'model': 'hero3413', 'GPS': 'yes', 'frontcamera': '7', 'rearcamera': '3', 'company': 'SonyEricsson', 'price': '38884', 'thickness': '17', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '6'}
('SonyEricsson', 'hero2304'),{'model': 'hero2304', 'GPS': 'yes', 'frontcamera': '3', 'rearcamera': '0', 'company': 'SonyEricsson', 'price': '11234', 'thickness': '30', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '26'}
('SonyEricsson', 'blackberry2735'),{'model': 'blackberry2735', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '0', 'company': 'SonyEricsson', 'price': '31586', 'thickness': '28', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '6'}
('SonyEricsson', 'lumia621'),{'model': 'lumia621', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '5', 'company': 'SonyEricsson', 'price': '3631', 'thickness': '27', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '11'}
('SonyEricsson', 'hero3969'),{'model': 'hero3969', 'GPS': 'yes', 'frontcamera': '4', 'rearcamera': '5', 'company': 'SonyEricsson', 'price': '19811', 'thickness': '15', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '28'}
('SonyEricsson', 'hero486'),{'model': 'hero486', 'GPS': 'yes', 'frontcamera': '17', 'rearcamera': '4', 'company': 'SonyEricsson', 'price': '29780', 'thickness': '20', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '15'}
('SonyEricsson', 'hero104'),{'model': 'hero104', 'GPS': 'no', 'frontcamera': '5', 'rearcamera': '4', 'company': 'SonyEricsson', 'price': '4760', 'thickness': '29', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '29'}
('SonyEricsson', 'blackberry4307'),{'model': 'blackberry4307', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '5', 'company': 'SonyEricsson', 'price': '1848', 'thickness': '25', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '6'}
('SonyEricsson', 'blackberry1274'),{'model': 'blackberry1274', 'GPS': 'no', 'frontcamera': '20', 'rearcamera': '2', 'company': 'SonyEricsson', 'price': '9449', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '28'}
('SonyEricsson', 'hero400'),{'model': 'hero400', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '0', 'company': 'SonyEricsson', 'price': '26857', 'thickness': '20', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '25'}
('SonyEricsson', 'hero2266'),{'model': 'hero2266', 'GPS': 'yes', 'frontcamera': '1', 'rearcamera': '5', 'company': 'SonyEricsson', 'price': '3217', 'thickness': '20', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '22'}
('SonyEricsson', 'blackberry2302'),{'model': 'blackberry2302', 'GPS': 'yes', 'frontcamera': '10', 'rearcamera': '4', 'company': 'SonyEricsson', 'price': '33372', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '8'}
('SonyEricsson', 'hero1782'),{'model': 'hero1782', 'GPS': 'no', 'frontcamera': '19', 'rearcamera': '5', 'company': 'SonyEricsson', 'price': '14779', 'thickness': '29', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '30'}
('SonyEricsson', 'N1984'),{'model': 'N1984', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '0', 'company': 'SonyEricsson', 'price': '19363', 'thickness': '21', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '29'}
('SonyEricsson', 'N689'),{'model': 'N689', 'GPS': 'yes', 'frontcamera': '2', 'rearcamera': '5', 'company': 'SonyEricsson', 'price': '20366', 'thickness': '18', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '13'}
('SonyEricsson', 'N3168'),{'model': 'N3168', 'GPS': 'yes', 'frontcamera': '2', 'rearcamera': '0', 'company': 'SonyEricsson', 'price': '9044', 'thickness': '20', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '16'}
('SonyEricsson', 'hero4014'),{'model': 'hero4014', 'GPS': 'no', 'frontcamera': '11', 'rearcamera': '2', 'company': 'SonyEricsson', 'price': '36001', 'thickness': '10', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '24'}
('SonyEricsson', 'hero3379'),{'model': 'hero3379', 'GPS': 'no', 'frontcamera': '2', 'rearcamera': '3', 'company': 'SonyEricsson', 'price': '2424', 'thickness': '10', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '11'}
('SonyEricsson', 'lumia3548'),{'model': 'lumia3548', 'GPS': 'yes', 'frontcamera': '16', 'rearcamera': '2', 'company': 'SonyEricsson', 'price': '3402', 'thickness': '12', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '6'}
('SonyEricsson', 'blackberry2913'),{'model': 'blackberry2913', 'GPS': 'no', 'frontcamera': '10', 'rearcamera': '3', 'company': 'SonyEricsson', 'price': '25032', 'thickness': '22', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '19'}
('SonyEricsson', 'lumia4175'),{'model': 'lumia4175', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '0', 'company': 'SonyEricsson', 'price': '5668', 'thickness': '25', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '19'}
('SonyEricsson', 'blackberry371'),{'model': 'blackberry371', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '5', 'company': 'SonyEricsson', 'price': '30903', 'thickness': '23', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '12'}
('SonyEricsson', 'hero3854'),{'model': 'hero3854', 'GPS': 'no', 'frontcamera': '5', 'rearcamera': '2', 'company': 'SonyEricsson', 'price': '10130', 'thickness': '29', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '20'}
('SonyEricsson', 'blackberry2541'),{'model': 'blackberry2541', 'GPS': 'no', 'frontcamera': '6', 'rearcamera': '1', 'company': 'SonyEricsson', 'price': '21446', 'thickness': '20', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '11'}
('SonyEricsson', 'N4031'),{'model': 'N4031', 'GPS': 'yes', 'frontcamera': '4', 'rearcamera': '3', 'company': 'SonyEricsson', 'price': '28925', 'thickness': '17', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '23'}
('SonyEricsson', 'blackberry2728'),{'model': 'blackberry2728', 'GPS': 'yes', 'frontcamera': '2', 'rearcamera': '2', 'company': 'SonyEricsson', 'price': '15477', 'thickness': '29', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '19'}
('SonyEricsson', 'hero2746'),{'model': 'hero2746', 'GPS': 'no', 'frontcamera': '14', 'rearcamera': '0', 'company': 'SonyEricsson', 'price': '20450', 'thickness': '20', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '17'}
('SonyEricsson', 'blackberry1350'),{'model': 'blackberry1350', 'GPS': 'yes', 'frontcamera': '7', 'rearcamera': '2', 'company': 'SonyEricsson', 'price': '38852', 'thickness': '20', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '25'}
('SonyEricsson', 'lumia1448'),{'model': 'lumia1448', 'GPS': 'no', 'frontcamera': '14', 'rearcamera': '5', 'company': 'SonyEricsson', 'price': '20940', 'thickness': '24', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '26'}
('SonyEricsson', 'hero1501'),{'model': 'hero1501', 'GPS': 'yes', 'frontcamera': '16', 'rearcamera': '1', 'company': 'SonyEricsson', 'price': '37132', 'thickness': '23', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '19'}
('SonyEricsson', 'hero4361'),{'model': 'hero4361', 'GPS': 'yes', 'frontcamera': '9', 'rearcamera': '2', 'company': 'SonyEricsson', 'price': '34382', 'thickness': '23', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '12'}
('SonyEricsson', 'lumia3511'),{'model': 'lumia3511', 'GPS': 'yes', 'frontcamera': '17', 'rearcamera': '2', 'company': 'SonyEricsson', 'price': '6012', 'thickness': '12', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '21'}
('SonyEricsson', 'hero3664'),{'model': 'hero3664', 'GPS': 'no', 'frontcamera': '0', 'rearcamera': '5', 'company': 'SonyEricsson', 'price': '1902', 'thickness': '26', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '16'}
('SonyEricsson', 'blackberry3061'),{'model': 'blackberry3061', 'GPS': 'no', 'frontcamera': '9', 'rearcamera': '2', 'company': 'SonyEricsson', 'price': '24864', 'thickness': '28', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '19'}
('SonyEricsson', 'hero2790'),{'model': 'hero2790', 'GPS': 'no', 'frontcamera': '5', 'rearcamera': '2', 'company': 'SonyEricsson', 'price': '35534', 'thickness': '21', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '28'}
('SonyEricsson', 'blackberry3495'),{'model': 'blackberry3495', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '5', 'company': 'SonyEricsson', 'price': '4511', 'thickness': '14', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '28'}
('SonyEricsson', 'N1079'),{'model': 'N1079', 'GPS': 'no', 'frontcamera': '11', 'rearcamera': '2', 'company': 'SonyEricsson', 'price': '1934', 'thickness': '19', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '7'}
('SonyEricsson', 'lumia796'),{'model': 'lumia796', 'GPS': 'yes', 'frontcamera': '0', 'rearcamera': '0', 'company': 'SonyEricsson', 'price': '23463', 'thickness': '15', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '15'}
('SonyEricsson', 'blackberry607'),{'model': 'blackberry607', 'GPS': 'no', 'frontcamera': '2', 'rearcamera': '5', 'company': 'SonyEricsson', 'price': '31235', 'thickness': '26', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '6'}
('SonyEricsson', 'blackberry3994'),{'model': 'blackberry3994', 'GPS': 'no', 'frontcamera': '10', 'rearcamera': '1', 'company': 'SonyEricsson', 'price': '23514', 'thickness': '26', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '28'}
('SonyEricsson', 'lumia2274'),{'model': 'lumia2274', 'GPS': 'yes', 'frontcamera': '17', 'rearcamera': '2', 'company': 'SonyEricsson', 'price': '15262', 'thickness': '22', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '8'}
('SonyEricsson', 'lumia1256'),{'model': 'lumia1256', 'GPS': 'no', 'frontcamera': '18', 'rearcamera': '5', 'company': 'SonyEricsson', 'price': '35235', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '13'}
('SonyEricsson', 'lumia3231'),{'model': 'lumia3231', 'GPS': 'yes', 'frontcamera': '19', 'rearcamera': '0', 'company': 'SonyEricsson', 'price': '16927', 'thickness': '25', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '25'}
('SonyEricsson', 'lumia1712'),{'model': 'lumia1712', 'GPS': 'yes', 'frontcamera': '4', 'rearcamera': '4', 'company': 'SonyEricsson', 'price': '20972', 'thickness': '27', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '12'}
('SonyEricsson', 'blackberry3711'),{'model': 'blackberry3711', 'GPS': 'yes', 'frontcamera': '19', 'rearcamera': '3', 'company': 'SonyEricsson', 'price': '5441', 'thickness': '14', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '26'}
('SonyEricsson', 'N1908'),{'model': 'N1908', 'GPS': 'yes', 'frontcamera': '2', 'rearcamera': '1', 'company': 'SonyEricsson', 'price': '6104', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '15'}
('SonyEricsson', 'N1083'),{'model': 'N1083', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '2', 'company': 'SonyEricsson', 'price': '5794', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '9'}
('SonyEricsson', 'N3720'),{'model': 'N3720', 'GPS': 'no', 'frontcamera': '2', 'rearcamera': '3', 'company': 'SonyEricsson', 'price': '17567', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '17'}
('SonyEricsson', 'blackberry2242'),{'model': 'blackberry2242', 'GPS': 'no', 'frontcamera': '3', 'rearcamera': '1', 'company': 'SonyEricsson', 'price': '4662', 'thickness': '29', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '16'}
('SonyEricsson', 'hero1863'),{'model': 'hero1863', 'GPS': 'yes', 'frontcamera': '2', 'rearcamera': '0', 'company': 'SonyEricsson', 'price': '15526', 'thickness': '16', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '21'}
('SonyEricsson', 'lumia2726'),{'model': 'lumia2726', 'GPS': 'yes', 'frontcamera': '16', 'rearcamera': '4', 'company': 'SonyEricsson', 'price': '22093', 'thickness': '26', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '25'}
('SonyEricsson', 'hero3093'),{'model': 'hero3093', 'GPS': 'yes', 'frontcamera': '4', 'rearcamera': '5', 'company': 'SonyEricsson', 'price': '20599', 'thickness': '12', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '21'}
('SonyEricsson', 'lumia1531'),{'model': 'lumia1531', 'GPS': 'yes', 'frontcamera': '18', 'rearcamera': '0', 'company': 'SonyEricsson', 'price': '1513', 'thickness': '23', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '13'}
('SonyEricsson', 'N852'),{'model': 'N852', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '1', 'company': 'SonyEricsson', 'price': '11752', 'thickness': '19', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '17'}
('SonyEricsson', 'N2076'),{'model': 'N2076', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '4', 'company': 'SonyEricsson', 'price': '1953', 'thickness': '30', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '10'}
('SonyEricsson', 'hero3688'),{'model': 'hero3688', 'GPS': 'no', 'frontcamera': '8', 'rearcamera': '1', 'company': 'SonyEricsson', 'price': '24348', 'thickness': '13', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '12'}
('SonyEricsson', 'blackberry3784'),{'model': 'blackberry3784', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '4', 'company': 'SonyEricsson', 'price': '6538', 'thickness': '26', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '9'}
('SonyEricsson', 'hero3513'),{'model': 'hero3513', 'GPS': 'yes', 'frontcamera': '18', 'rearcamera': '2', 'company': 'SonyEricsson', 'price': '11903', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '10'}
('SonyEricsson', 'lumia3897'),{'model': 'lumia3897', 'GPS': 'yes', 'frontcamera': '10', 'rearcamera': '4', 'company': 'SonyEricsson', 'price': '18109', 'thickness': '30', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '7'}
('SonyEricsson', 'hero272'),{'model': 'hero272', 'GPS': 'no', 'frontcamera': '15', 'rearcamera': '2', 'company': 'SonyEricsson', 'price': '39426', 'thickness': '28', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '28'}
('SonyEricsson', 'hero1726'),{'model': 'hero1726', 'GPS': 'yes', 'frontcamera': '9', 'rearcamera': '4', 'company': 'SonyEricsson', 'price': '39780', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '30'}
('SonyEricsson', 'hero1506'),{'model': 'hero1506', 'GPS': 'no', 'frontcamera': '18', 'rearcamera': '4', 'company': 'SonyEricsson', 'price': '25747', 'thickness': '19', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '11'}
('SonyEricsson', 'hero2071'),{'model': 'hero2071', 'GPS': 'no', 'frontcamera': '12', 'rearcamera': '1', 'company': 'SonyEricsson', 'price': '36493', 'thickness': '26', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '20'}
('SonyEricsson', 'N1273'),{'model': 'N1273', 'GPS': 'no', 'frontcamera': '0', 'rearcamera': '4', 'company': 'SonyEricsson', 'price': '38631', 'thickness': '12', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '5'}
('SonyEricsson', 'hero2648'),{'model': 'hero2648', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '2', 'company': 'SonyEricsson', 'price': '34345', 'thickness': '23', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '6'}
('SonyEricsson', 'N2783'),{'model': 'N2783', 'GPS': 'no', 'frontcamera': '1', 'rearcamera': '3', 'company': 'SonyEricsson', 'price': '3499', 'thickness': '24', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '7'}
('SonyEricsson', 'lumia2000'),{'model': 'lumia2000', 'GPS': 'yes', 'frontcamera': '0', 'rearcamera': '5', 'company': 'SonyEricsson', 'price': '31298', 'thickness': '15', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '26'}
('SonyEricsson', 'hero3261'),{'model': 'hero3261', 'GPS': 'no', 'frontcamera': '11', 'rearcamera': '5', 'company': 'SonyEricsson', 'price': '6917', 'thickness': '12', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '10'}
('SonyEricsson', 'hero216'),{'model': 'hero216', 'GPS': 'yes', 'frontcamera': '19', 'rearcamera': '1', 'company': 'SonyEricsson', 'price': '8354', 'thickness': '22', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '21'}
('SonyEricsson', 'hero3312'),{'model': 'hero3312', 'GPS': 'no', 'frontcamera': '12', 'rearcamera': '3', 'company': 'SonyEricsson', 'price': '38978', 'thickness': '18', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '27'}
('SonyEricsson', 'lumia794'),{'model': 'lumia794', 'GPS': 'yes', 'frontcamera': '15', 'rearcamera': '1', 'company': 'SonyEricsson', 'price': '5639', 'thickness': '26', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '25'}
('SonyEricsson', 'N579'),{'model': 'N579', 'GPS': 'yes', 'frontcamera': '0', 'rearcamera': '1', 'company': 'SonyEricsson', 'price': '19071', 'thickness': '26', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '28'}
('SonyEricsson', 'N1735'),{'model': 'N1735', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '1', 'company': 'SonyEricsson', 'price': '28908', 'thickness': '21', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '19'}
('SonyEricsson', 'lumia1758'),{'model': 'lumia1758', 'GPS': 'yes', 'frontcamera': '8', 'rearcamera': '4', 'company': 'SonyEricsson', 'price': '33793', 'thickness': '18', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '19'}
('SonyEricsson', 'hero2140'),{'model': 'hero2140', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '1', 'company': 'SonyEricsson', 'price': '13761', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '26'}
('SonyEricsson', 'N4407'),{'model': 'N4407', 'GPS': 'yes', 'frontcamera': '18', 'rearcamera': '1', 'company': 'SonyEricsson', 'price': '37200', 'thickness': '12', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '27'}
('SonyEricsson', 'N4525'),{'model': 'N4525', 'GPS': 'no', 'frontcamera': '18', 'rearcamera': '2', 'company': 'SonyEricsson', 'price': '38833', 'thickness': '15', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '14'}
('SonyEricsson', 'hero1633'),{'model': 'hero1633', 'GPS': 'no', 'frontcamera': '10', 'rearcamera': '5', 'company': 'SonyEricsson', 'price': '7221', 'thickness': '13', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '19'}
('SonyEricsson', 'blackberry1958'),{'model': 'blackberry1958', 'GPS': 'no', 'frontcamera': '1', 'rearcamera': '5', 'company': 'SonyEricsson', 'price': '20619', 'thickness': '17', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '30'}
